responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,PROTOTYPICALITY,CORRELATED,TAG
sr119,A1KH62H92N4L13,survey1,q_222_2,How odd is the number 8?,4,comp_222_3,Not at all odd,3,high,even,eight
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_182_2,How well does the number 730 represent the category of odd numbers?,5,comp_183_3,Somewhat poorly,3,low,even,sevenhundredthirty
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_26_2,How odd is the number 241?,6,comp_28_3,Somewhat odd,1,low,odd,twofortyone
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_54_2,How well does the number 158 represent the category of odd numbers?,7,comp_54_3,Poorly,1,low,even,onehundredfiftyeight
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_226_2,How good an example of an odd number is the number 827?,8,comp_229_3,Good,3,low,odd,eighthundredtwentyseven
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_166_2,How well does the number 6 represent the category of odd numbers?,9,comp_167_3,Somewhat poorly,1,high,even,six
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_242_2,How good an example of an odd number is the number 532?,10,comp_244_3,Somewhat good,0,low,even,fivehundredthirtytwo
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_2_2,How good an example of an odd number is the number 3?,11,comp_5_3,Good,1,high,odd,three
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_130_2,How good an example of an odd number is the number 1?,12,comp_133_3,Good,0,high,odd,one
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_42_2,How odd is the number 2?,13,comp_42_3,Not very odd,1,high,even,two
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_122_2,How odd is the number 396?,14,comp_122_3,Not very odd,2,low,even,threehundredninetysix
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr119,A1KH62H92N4L13,survey1,q_106_2,How odd is the number 465?,15,comp_107_3,Somewhat not odd,2,low,odd,fourhundredsixtyfive
sr119,A1KH62H92N4L13,survey1,q_-1_-1,1394549623546,-1,comp_-1_-1,1394549623546,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_258_2,What is your native tongue?,16,comp_260_3,Indian English,2,,,
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_74_2,How odd is the number 7?,0,comp_77_3,Very odd,0,high,odd,seven
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_166_2,How well does the number 6 represent the category of odd numbers?,1,comp_166_3,Poorly,0,high,even,six
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_118_2,How well does the number 396 represent the category of odd numbers?,2,comp_118_3,Poorly,1,low,even,threehundredninetysix
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_146_2,How good an example of an odd number is the number 463?,3,comp_148_3,Somewhat good,1,low,odd,fourhundredsixtythree
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_182_2,How well does the number 730 represent the category of odd numbers?,4,comp_182_3,Poorly,2,low,even,sevenhundredthirty
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_222_2,How odd is the number 8?,5,comp_222_3,Not at all odd,3,high,even,eight
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_42_2,How odd is the number 2?,6,comp_42_3,Not very odd,0,high,even,two
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_14_2,How odd is the number 3?,7,comp_17_3,Completely odd,0,high,odd,three
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_30_2,How odd is the number 241?,8,comp_33_3,Completely odd,0,low,odd,twofortyone
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_230_2,How well does the number 827 represent the category of odd numbers?,9,comp_233_3,Well,0,low,odd,eighthundredtwentyseven
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_102_2,How well does the number 465 represent the category of odd numbers?,10,comp_105_3,Well,2,low,odd,fourhundredsixtyfive
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_62_2,How odd is the number 158?,11,comp_63_3,Somewhat not odd,0,low,even,onehundredfiftyeight
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_198_2,How well does the number 9 represent the category of odd numbers?,12,comp_201_3,Well,0,high,odd,nine
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_130_2,How good an example of an odd number is the number 1?,13,comp_133_3,Good,2,high,odd,one
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_250_2,How odd is the number 532?,14,comp_251_3,Somewhat not odd,0,low,even,fivehundredthirtytwo
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr120,A3FPD5WHNNREV7,survey1,q_82_2,How good an example of an odd number is the number 4?,15,comp_82_3,Bad,2,high,even,four
sr120,A3FPD5WHNNREV7,survey1,q_-1_-1,1394550328385,-1,comp_-1_-1,1394550328385,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_258_2,What is your native tongue?,16,comp_260_3,Indian English,2,,,
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_50_2,How good an example of an odd number is the number 158?,0,comp_50_3,Bad,2,low,even,onehundredfiftyeight
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_230_2,How well does the number 827 represent the category of odd numbers?,1,comp_232_3,Somewhat well,3,low,odd,eighthundredtwentyseven
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_78_2,How odd is the number 7?,2,comp_81_3,Completely odd,2,high,odd,seven
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_90_2,How odd is the number 4?,3,comp_90_3,Not very odd,0,high,even,four
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_118_2,How well does the number 396 represent the category of odd numbers?,4,comp_118_3,Poorly,1,low,even,threehundredninetysix
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_194_2,How good an example of an odd number is the number 9?,5,comp_197_3,Good,2,high,odd,nine
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_38_2,How well does the number 2 represent the category of odd numbers?,6,comp_38_3,Poorly,1,high,even,two
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_14_2,How odd is the number 3?,7,comp_17_3,Completely odd,3,high,odd,three
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_170_2,How odd is the number 6?,8,comp_170_3,Not very odd,2,high,even,six
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_250_2,How odd is the number 532?,9,comp_250_3,Not very odd,3,low,even,fivehundredthirtytwo
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_178_2,How good an example of an odd number is the number 730?,10,comp_178_3,Bad,2,low,even,sevenhundredthirty
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_102_2,How well does the number 465 represent the category of odd numbers?,11,comp_105_3,Well,0,low,odd,fourhundredsixtyfive
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_222_2,How odd is the number 8?,12,comp_222_3,Not at all odd,2,high,even,eight
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_150_2,How well does the number 463 represent the category of odd numbers?,13,comp_153_3,Well,2,low,odd,fourhundredsixtythree
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_130_2,How good an example of an odd number is the number 1?,14,comp_133_3,Good,2,high,odd,one
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr121,ATIGCUKIPNWG0,survey1,q_22_2,How well does the number 241 represent the category of odd numbers?,15,comp_25_3,Well,2,low,odd,twofortyone
sr121,ATIGCUKIPNWG0,survey1,q_-1_-1,1394551756588,-1,comp_-1_-1,1394551756588,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_258_2,What is your native tongue?,16,comp_260_3,Indian English,0,,,
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_222_2,How odd is the number 8?,0,comp_222_3,Not at all odd,1,high,even,eight
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_78_2,How odd is the number 7?,1,comp_81_3,Completely odd,0,high,odd,seven
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_170_2,How odd is the number 6?,2,comp_170_3,Not very odd,3,high,even,six
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_186_2,How odd is the number 730?,3,comp_186_3,Not very odd,1,low,even,sevenhundredthirty
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_198_2,How well does the number 9 represent the category of odd numbers?,4,comp_201_3,Well,1,high,odd,nine
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_54_2,How well does the number 158 represent the category of odd numbers?,5,comp_54_3,Poorly,2,low,even,onehundredfiftyeight
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_90_2,How odd is the number 4?,6,comp_90_3,Not very odd,1,high,even,four
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_110_2,How odd is the number 465?,7,comp_113_3,Completely odd,2,low,odd,fourhundredsixtyfive
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_42_2,How odd is the number 2?,8,comp_42_3,Not very odd,3,high,even,two
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_158_2,How odd is the number 463?,9,comp_161_3,Completely odd,1,low,odd,fourhundredsixtythree
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_130_2,How good an example of an odd number is the number 1?,10,comp_133_3,Good,0,high,odd,one
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_14_2,How odd is the number 3?,11,comp_17_3,Completely odd,2,high,odd,three
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_26_2,How odd is the number 241?,12,comp_29_3,Very odd,0,low,odd,twofortyone
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_254_2,How odd is the number 532?,13,comp_254_3,Not at all odd,0,low,even,fivehundredthirtytwo
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_118_2,How well does the number 396 represent the category of odd numbers?,14,comp_118_3,Poorly,3,low,even,threehundredninetysix
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr122,A30BJ1TBISFOSL,survey1,q_230_2,How well does the number 827 represent the category of odd numbers?,15,comp_233_3,Well,0,low,odd,eighthundredtwentyseven
sr122,A30BJ1TBISFOSL,survey1,q_-1_-1,1394551914294,-1,comp_-1_-1,1394551914294,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_58_2,How odd is the number 158?,16,comp_58_3,Not very odd,1,low,even,onehundredfiftyeight
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_258_2,What is your native tongue?,0,comp_258_3,American English,3,,,
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_154_2,How odd is the number 463?,1,comp_154_3,Not very odd,3,low,odd,fourhundredsixtythree
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_138_2,How odd is the number 1?,2,comp_138_3,Not very odd,2,high,odd,one
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_190_2,How odd is the number 730?,3,comp_190_3,Not at all odd,0,low,even,sevenhundredthirty
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_86_2,How well does the number 4 represent the category of odd numbers?,4,comp_86_3,Poorly,3,high,even,four
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_230_2,How well does the number 827 represent the category of odd numbers?,5,comp_232_3,Somewhat well,3,low,odd,eighthundredtwentyseven
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_74_2,How odd is the number 7?,6,comp_76_3,Somewhat odd,3,high,odd,seven
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_162_2,How good an example of an odd number is the number 6?,7,comp_162_3,Bad,1,high,even,six
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_214_2,How well does the number 8 represent the category of odd numbers?,8,comp_214_3,Poorly,0,high,even,eight
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_194_2,How good an example of an odd number is the number 9?,9,comp_197_3,Good,1,high,odd,nine
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_98_2,How good an example of an odd number is the number 465?,10,comp_100_3,Somewhat good,1,low,odd,fourhundredsixtyfive
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_34_2,How good an example of an odd number is the number 2?,11,comp_34_3,Bad,0,high,even,two
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_26_2,How odd is the number 241?,12,comp_28_3,Somewhat odd,0,low,odd,twofortyone
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_118_2,How well does the number 396 represent the category of odd numbers?,13,comp_118_3,Poorly,2,low,even,threehundredninetysix
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_6_2,How well does the number 3 represent the category of odd numbers?,14,comp_9_3,Well,2,high,odd,three
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr123,AJEYVMEV87SGN,survey1,q_254_2,How odd is the number 532?,15,comp_254_3,Not at all odd,0,low,even,fivehundredthirtytwo
sr123,AJEYVMEV87SGN,survey1,q_-1_-1,1394553566169,-1,comp_-1_-1,1394553566169,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_258_2,What is your native tongue?,16,comp_258_3,American English,1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_230_2,How well does the number 827 represent the category of odd numbers?,0,comp_233_3,Well,0,low,odd,eighthundredtwentyseven
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_178_2,How good an example of an odd number is the number 730?,1,comp_178_3,Bad,2,low,even,sevenhundredthirty
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_2_2,How good an example of an odd number is the number 3?,2,comp_5_3,Good,1,high,odd,three
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_82_2,How good an example of an odd number is the number 4?,3,comp_82_3,Bad,2,high,even,four
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_250_2,How odd is the number 532?,4,comp_250_3,Not very odd,1,low,even,fivehundredthirtytwo
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_58_2,How odd is the number 158?,5,comp_58_3,Not very odd,2,low,even,onehundredfiftyeight
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_166_2,How well does the number 6 represent the category of odd numbers?,6,comp_166_3,Poorly,1,high,even,six
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_138_2,How odd is the number 1?,7,comp_141_3,Very odd,2,high,odd,one
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_98_2,How good an example of an odd number is the number 465?,8,comp_100_3,Somewhat good,3,low,odd,fourhundredsixtyfive
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_114_2,How good an example of an odd number is the number 396?,9,comp_114_3,Bad,1,low,even,threehundredninetysix
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_26_2,How odd is the number 241?,10,comp_29_3,Very odd,0,low,odd,twofortyone
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_158_2,How odd is the number 463?,11,comp_161_3,Completely odd,2,low,odd,fourhundredsixtythree
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_214_2,How well does the number 8 represent the category of odd numbers?,12,comp_214_3,Poorly,0,high,even,eight
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_206_2,How odd is the number 9?,13,comp_209_3,Completely odd,3,high,odd,nine
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_38_2,How well does the number 2 represent the category of odd numbers?,14,comp_38_3,Poorly,3,high,even,two
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr124,A2R1QZ1M30PDB4,survey1,q_70_2,How well does the number 7 represent the category of odd numbers?,15,comp_73_3,Well,1,high,odd,seven
sr124,A2R1QZ1M30PDB4,survey1,q_-1_-1,1394553645884,-1,comp_-1_-1,1394553645884,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_258_2,What is your native tongue?,16,comp_258_3,American English,1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_226_2,How good an example of an odd number is the number 827?,0,comp_228_3,Somewhat good,1,low,odd,eighthundredtwentyseven
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_214_2,How well does the number 8 represent the category of odd numbers?,1,comp_214_3,Poorly,2,high,even,eight
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_190_2,How odd is the number 730?,2,comp_190_3,Not at all odd,1,low,even,sevenhundredthirty
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_174_2,How odd is the number 6?,3,comp_174_3,Not at all odd,2,high,even,six
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_106_2,How odd is the number 465?,4,comp_109_3,Very odd,1,low,odd,fourhundredsixtyfive
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_202_2,How odd is the number 9?,5,comp_205_3,Very odd,3,high,odd,nine
sr125,A1NPEJ07B2F5I5,survey1,q_-1_-1,1394553829149,-1,comp_-1_-1,1394553829149,-1,,,
sr125,A1NPEJ07B2F5I5,survey1,q_250_2,How odd is the number 532?,6,comp_250_3,Not very odd,0,low,even,fivehundredthirtytwo
